805;"EXECUCAO DA REDE DE ABASTECIMENTO DE AGUA";"9314";2011;
806;"MANUTENCAO DO TRANSPORTE COLETIVO";"9313";2011;
807;"MANUTENCAO DA MARCENARIA E SERRALHERIA";"9312";2011;
808;"MANUT.DA FABRICA DE MANILHAS, MEIO-FIOS,MATA-BURROS PONTES";"9311";2011;
809;"IMPL. ATERRO SANITARIO E ELAB.PLANO GESTAO RESIDUOS SOLIDOS";"9310";2011;
810;"AMPLIACAO E MELHORIA DA ILUMINACAO PUBLICA";"9309";2011;
811;"MANUTENCAO DA GARAGEM MUNICIPAL";"9308";2011;
812;"MANUTENCAO DAS ATIVIDADE DE ILUMINACAO PUBLICA";"9307";2011;
813;"MANUTENCAO DAS ATIVIDADES DE LIMPEZA PUBLICA";"9306";2011;
814;"AQUISICAO DE LOTES E AREAS";"9305";2011;
815;"CONSTRUCAO E RECUPERACAO DE FONTES";"9304";2011;
816;"CONSTRUCAO DE MEIO-FIOS";"9303";2011;
817;"ATIVIDADES DA SECRETARIA";"9302";2011;
818;"CONSTRUCAO DE CERCAS DIVISORIAS NAS AREAS PUBLICAS";"9301";2011;
819;"RESERVA DE CONTINGENCIA - GOIANESIA";"9299";2011;
820;"CONSTRUCAO DE PRACAS";"9298";2011;
821;"REFORMA DAS PRACAS LAURENTINO M.RODRIGUES E DIMAS CARRILHO";"9297";2011;
822;"MELHORIA DE ESTRADAS MUNICIPAIS";"9296";2011;
823;"CONSTRUCAO DE PASSEIO PUBLICO";"9295";2011;
824;"CONSTRUCAO DE GALERIAS PLUVIAIS";"9294";2011;
825;"PAVIMENTACAO ASFALTICA";"9293";2011;
826;"CONSTRUCAO DE ACOSTAMENTO E CICLOVIA";"9292";2011;
827;"CONSTRUCAO DE QUATRO TREVOS NAS ENTRADAS DA CIDADE";"9291";2011;
828;"ABERTURA E DUPLICACAO DE VIAS URBANAS";"9290";2011;
829;"CONSTRUCAO DA CONTRAPARTIDA MUNICIPAL DO PROGRAMA MORA NOVA";"9289";2011;
830;"REFORMA DE CASA EM SITUACAO DE RISCO";"9288";2011;
831;"ESCRITURACAO DE LOTES";"9287";2011;
832;"LEGALIZACAO DE LOTEAMENTO";"9286";2011;
833;"AUXILIO A HABITACAO";"9285";2011;
834;"MANUTENCAO DE CURSOS PROFISSIONALIZANTES";"9284";2011;
835;"DISTRIBUICAO DE CESTAS BASICAS";"9283";2011;
836;"MANUTENCAO DA PADARIA MUNICIPAL";"9282";2011;
837;"CONVENIOS COM ENTIDADES FILANTROPICAS";"9281";2011;
838;"MANUTENCAO DAS ATIVIDADES ASSISTENCIAIS";"9280";2011;
839;"FUNDO MUNICIPAL DE ASSITENCIA SOCIAL";"9279";2011;
840;"ATIVIDADES ADMINISTRATIVAS";"9278";2011;
841;"IMPLANTACAO DO NUCLEO DE APOIO A FAMILIA";"9277";2011;
842;"DISTRIBUICAO DE LEITE";"9276";2011;
843;"MANUTENCAO DO CONSELHO TUTELAR DA CRIANCA E DO ADOLESCENTE";"9275";2011;
844;"CONTRIBUICAO P/ MOVIMENTO PRO-INFANCIA E JUVENTUDE GOIANESIA";"9274";2011;
845;"MANUTENCAO DA CASA DO ESTUDANTE EM GOIANIA";"9273";2011;
846;"IMPLANTACAO DE UM CENTRO DA JUVENTUDE";"9272";2011;
847;"IMPLANTACAO CENTRO DE ATENDIMENTO AO PORTADOR DE DEFICIENCIA";"9271";2011;
848;"MANUTENCAO DO PROGRAMA DE ASSISTENCIA A VELHICE";"9270";2011;
849;"CONSTRUCAO DO CENTRO DE CONVIVENCIA DO IDOSO";"9269";2011;
850;"AQUIS.EQUIP. E MAT. P/VIGILANCIA SANITARIA E EPIDEMIOLOGICA";"9268";2011;
851;"CONTRATACAO E TREINAMENTO DE FISCAIS P/A VIG. SANITARIA";"9267";2011;
852;"REFORMA DOS POSTOS DE SAUDE";"9266";2011;
853;"REFORMA DO PRONTO SOCORRO MUNICIPAL";"9265";2011;
854;"CONSTRUCAO DE NOVOS POSTOS DE SAUDE";"9264";2011;
855;"AQUISICAO DE EQUIPAMENTOS E MAT P/ LABORAT.ANALISES CLINICAS";"9263";2011;
856;"AQUIS.EQUIP.P/HOSPITAL MUNIC. PRONTO SOCORRO E POSTO SAUDE";"9262";2011;
857;"IMPLANTACAO DE AMBULATORIOS DE ESPECIALIDADES MEDICAS";"9261";2011;
858;"MANUTENCAO DA CASA DE GOIANESIA EM GOIANIA";"9260";2011;
859;"FUNDO MUNICIPAL DE SAUDE";"9259";2011;
860;"IMPLANTACAO DO CARTAO NACIONAL DE SAUDE";"9258";2011;
861;"AQUISICAO DE UNIDADE MOVEL DE SAUDE BUCAL";"9257";2011;
862;"IMPLANTACAO CONSULTORIOS DENTARIOS UNIDADES SAUDE BUCAL";"9256";2011;
863;"AQUISICAO DE EQUIPAMENTOS PARA AS UNIDADES DE SAUDE";"9255";2011;
864;"REFORMA E AMPLIACAO DAS UNIDADES DE SAUDE DA FAMILIA";"9254";2011;
865;"TREINAMENTO EQUIPES SAUDE DA FAMILIA E EQUIPES SAUDE BUCAL";"9253";2011;
866;"ATIVIDADES ADMINISTRATIVAS DA SECRETARIA";"9252";2011;
867;"MANUTENCAO DOS MODULOS ESPORTIVOS E QUADRAS DE ESPORTES";"9251";2011;
868;"MANUTENCAO DAS ATIVIDADES ESPORTIVAS";"9250";2011;
869;"CRIACAO PROGRAMA ESPORTE NA ESCOLA E CONST.QUADRAS ESC.MUN.";"9249";2011;
870;"CRIACAO DE ESCOLA DE TREIN. DE VARIAS MODALIDADES ESPORTIVAS";"9248";2011;
871;"CONSTRUCAO DE EQUIPAMENTO PARA PRATICA ESPORTIVA";"9247";2011;
872;"CURSO DE CAPACITACAO PESSOAL DE ESPORTE";"9246";2011;
873;"MANUT.ESCOLAS DE ARTES MUSICAIS,DANCAS,PLASTICAS E CENICAS";"9245";2011;
874;"PROMOCAO E INCENTIVOS AS COMEMORACOES FOLCLORICAS";"9244";2011;
875;"MANUTENCAO DAS ATIVIDADES CULTURAIS";"9243";2011;
876;"REALIZACAO DE EVENTOS CULTURAIS";"9242";2011;
877;"CONSTRUCAO DO CENTRO CULTURAL";"9241";2011;
878;"CURSO DE CAPACITACAO DE PESSOAL - ENSINO ESPECIAL";"9240";2011;
879;"MANUTENCAO DA EDUCACAO INFANTIL";"9239";2011;
880;"CONSTRUCAO DE CRECHES";"9238";2011;
881;"CURSO DE CAPACITACAO DE PESSOAL - ENSINO INFANTIL";"9237";2011;
882;"REFORMA E AMPLIACAO DE ESCOLAS - ENSINO INFANTIL";"9236";2011;
883;"APOIO A MANUTENCAO DO ENSINO SUPERIOR";"9235";2011;
884;"CRIACAO DO CURSO PRE-VESTIBULAR";"9234";2011;
885;"CRIACAO DO CURSO PRE-VESTIBULAR";"9233";2011;
886;"TRANSPORTE ESCOLAR";"9232";2011;
887;"CURSO DE RECICLAGEM DE PROFESSORES";"9231";2011;
888;"TRANSFERENCIA DE RECEITAS PARA O FUNDEF";"9230";2011;
889;"MANUTENCAO DO ENSINO FUNDAMENTAL - RECURSOS PROPRIOS";"9229";2011;
890;"MANUTENCAO DO ENSINO FUNDAMENTAL - RECURSO FUNDEF";"9228";2011;
891;"ATIVIDADES ADMINISTRATIVAS DA SECRETARIA";"9227";2011;
892;"IMPLANTACAO DO TEMPO INTEGRAL - ENSINO FUNDAMENTAL";"9226";2011;
893;"AMPLIACAO E REFORMA DE ESCOLAS - ENSINO FUNDAMENTAL";"9225";2011;
894;"CONSTRUCAO DE ESCOLA DE ENSINO FUNDAMENTAL";"9224";2011;
895;"CURSO DE CAPACITACAO DE PESSOAL - ENSINO FUNDAMENTAL";"9223";2011;
896;"PROMOCAO DO ESPORTE";"9222";2011;
897;"IMPLANTACAO PROCESSO DESENV.ECON.INTEG.SUSTE.";"9221";2011;
898;"MELHORIA DA QUALIDADE DO MEIO AMBIENTE";"9220";2011;
899;"EXPANSAO DO SANEAMENTO BASICO";"9219";2011;
900;"REESTRUTURACAO DA POLITICA HABITACIONAL";"9218";2011;
901;"EXPANSAO E MELHORIA DOS SERVICOS URBANOS";"9217";2011;
902;"RESTR.PLAN.URB. C/EXP E MELHORIA INF. EST.URBANA E RURAL";"9216";2011;
903;"DESENVOLVIMENTO CULTURAL";"9215";2011;
904;"MANUTENCAO E REVITALIZACAO DO ENSINO ESPECIAL";"9214";2011;
905;"REVITALIZACAO E MANUTENCAO DO ENSINO FUNDAMENTAL";"9213";2011;
906;"MANUTENCAO E REVITALIZACAO DO ENSINO FUNDAMENTAL";"9212";2011;
907;"QUALIFICACAO PROFISSIONAL";"9211";2011;
908;"CAPACITACAO DE RECURSOS HUMANOS";"9210";2011;
909;"ATIVIDADES ADMINISTRATIVAS DA SECRETARIA";"9209";2011;
910;"ATENDIMENTO EMERGENCIA, AMBULATORIAL E HOSPITALAR";"9208";2011;
911;"PROGRAMA SAUDE DA FAMILIA";"9207";2011;
912;"ASSISTENCIA COMUNITARIA";"9206";2011;
913;"ASSISTENCIA A CRIANCA E AO ADOLESCENTE";"9205";2011;
914;"ASSISTENCIA AO PORTADOR DE DEFICIENCIA";"9204";2011;
915;"ASSISTENCIA A TERCEIRA IDADE";"9203";2011;
916;"MODERNIZACAO DA ADMINISTRACAO PUBLICA";"9202";2011;
917;"APOIO AO PROCESSO LEGISLATIVO";"9201";2011;
918;"AQUISICAO DE MOVEIS E EQUIPAMENTOS - INCLUSIVE INFORMATICA";"9200";2011;
919;"FOMENTO AO DESENVOLVIMENTO DA MARINHA MERCANTE E DA INDÚSTRI";"8768";2011;
920;"INFRA-ESTRUTURA EM TRANSPORTES";"8035";2011;
921;"NACIONAL DE INCLUSÃO DE JOVENS - PROJOVEM";"8034";2011;
922;"PREPARO E EMPREGO COMBINADO DAS FORÇAS ARMADAS";"8032";2011;
923;"VIVÊNCIA E INICIAÇÃO ESPORTIVA EDUCACIONAL - SEGUNDO TEMPO";"8028";2011;
924;"MOBILIZAÇÃO PARA DEFESA NACIONAL";"8026";2011;
925;"INOVAÇÃO TECNOLÓGICA EM TELECOMUNICAÇÕES";"8025";2011;
926;"COMERCIO ELETRONICO";"8021";2011;
927;"DESPOLUICAO DE BACIAS HIDROGRAFICAS";"8018";2011;
928;"PROTECAO DA ADOCAO E COMBATE AO SEQUESTRO INTERNACIONAL";"8017";2011;
929;"ADMINISTRACAO TRIBUTARIA E ADUANEIRA";"8011";2011;
930;"EDUCAÇÃO FISCAL";"8010";2011;
931;"ORGANIZACAO PRODUTIVA DE COMUNIDADES POBRES - PRONAGER";"8009";2011;
932;"DESENVOLVIMENTO DA FLORICULTURA E PLANTAS ORNAMENTAIS - PROF";"8008";2011;
933;"RESÍDUOS SÓLIDOS URBANOS";"8007";2011;
934;"GESTÃO DA POLÍTICA DE COMUNICAÇÕES";"8006";2011;
935;"GOVERNO ELETRÔNICO";"8002";2011;
936;"LUZ NO CAMPO";"7006";2011;
937;"INFRA±ESTRUTURA DE TRANSPORTES";"6035";2011;
938;"ATENCAO INTEGRAL A SAUDE DA MULHER";"6021";2011;
939;"REVITALIZACAO DE BENS DO PATRIMONIO HISTORICO NACIONAL";"6004";2011;
940;"APOIO AO DESENVOLVIMENTO DO SETOR AGROPECUÁRIO";"6003";2011;
941;"APOIO AO DESENVOLVIMENTO URBANO DE MUNICIPIOS DE MEDIO";"6002";2011;
942;"APOIO AO DESENVOLVIMENTO URBANO DE MUNICIPIOS DE PEQUEN";"6001";2011;
943;"INTEGRACAO DA CADEIA DO AGRONEGOCIO";"5010";2011;
944;"INVESTIMENTOS EM PETROLEO E GAS";"5009";2011;
945;"MINHA CASA";"5008";2011;
946;"FOMENTO A PESQUISA EM SAUDE";"5006";2011;
947;"DESENVOLVIMENTO DO COMPLEXO AGROINDUSTRIAL SUCROALCOOLEIRO";"5005";2011;
948;"TRANSPORTE RODOVIARIO URBANO";"5003";2011;
949;"RESSEGURO";"5002";2011;
950;"GESTÃO DA POLÍTICA PORTUÁRIA";"1470";2011;
951;"QUALIDADE DOS SERVIÇOS DE TRANSPORTE";"1463";2011;
952;"VETOR LOGÍSTICO SUL";"1462";2011;
953;"VETOR LOGÍSTICO CENTRO-SUDESTE";"1461";2011;
954;"VETOR LOGÍSTICO NORDESTE MERIDIONAL";"1460";2011;
955;"VETOR LOGÍSTICO NORDESTE SETENTRIONAL";"1459";2011;
956;"VETOR LOGÍSTICO LESTE";"1458";2011;
957;"VETOR LOGÍSTICO CENTRO-NORTE";"1457";2011;
958;"VETOR LOGÍSTICO AMAZÔNICO";"1456";2011;
959;"NACIONAL DE SEGURANÇA PÚBLICA COM CIDADANIA - PRONASCI";"1453";2011;
960;"ESTATÍSTICAS E AVALIAÇÕES EDUCACIONAIS";"1449";2011;
961;"QUALIDADE NA ESCOLA";"1448";2011;
962;"IMPLEMENTAÇÃO DA POLÍTICA DE PROMOÇÃO DA SAÚDE";"1446";2011;
963;"VIGILÂNCIA, PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS";"1444";2011;
964;"DESENVOLVIMENTO SUSTENTÁVEL DO AGRONEGÓCIO";"1442";2011;
965;"DESENVOLVIMENTO DO AGRONEGÓCIO NO COMÉRCIO INTERNACIONAL";"1437";2011;
966;"APERFEIÇOAMENTO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE";"1436";2011;
967;"CIDADANIA E EFETIVAÇÃO DE DIREITOS DAS MULHERES";"1433";2011;
968;"PROMOÇÃO DE POLÍTICAS AFIRMATIVAS PARA A IGUALDADE RACIAL";"1432";2011;
969;"DESENVOLVIMENTO MACRORREGIONAL SUSTENTÁVEL";"1430";2011;
970;"ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL NA AGRICULTURA FAMILIAR";"1427";2011;
971;"CONSERVAÇÃO, MANEJO E USO SUSTENTÁVEL DA AGROBIODIVERSIDADE";"1426";2011;
972;"METEOROLOGIA E MUDANÇAS CLIMÁTICAS";"1421";2011;
973;"PROMOÇÃO DA JUSTIÇA E DA CIDADANIA";"1413";2011;
974;"DESENVOLVIMENTO DA AGROENERGIA";"1409";2011;
975;"PROMOÇÃO E DEFESA DOS DIREITOS DA PESSOA IDOSA";"1404";2011;
976;"EDUCAÇÃO EM DIREITOS HUMANOS";"1402";2011;
977;"REPARAÇÃO DE VIOLAÇÕES E DEFESA DOS DIREITOS HUMANOS";"1401";2011;
978;"DESENVOLVIMENTO DA ECONOMIA DA CULTURA - PRODEC";"1391";2011;
979;"CONTROLE DA ATUAÇÃO ADMINISTRATIVA E FINANCEIRA NO PODER JUD";"1389";2011;
980;"CIÊNCIA, TECNOLOGIA E INOVAÇÃO PARA A POLÍTICA INDUSTRIAL, T";"1388";2011;
981;"MICROCRÉDITO PRODUTIVO ORIENTADO";"1387";2011;
982;"DESENVOLVIMENTO INSTITUCIONAL DA POLÍCIA RODOVIÁRIA FEDERAL";"1386";2011;
983;"PROTEÇÃO SOCIAL ESPECIAL";"1385";2011;
984;"PROTEÇÃO SOCIAL BÁSICA";"1384";2011;
985;"ASSISTÊNCIA E COOPERAÇÃO DAS FORÇAS ARMADAS À SOCIEDADE";"1383";2011;
986;"***********";"1378";2011;
987;"EDUCAÇÃO PARA A DIVERSIDADE E CIDADANIA";"1377";2011;
988;"***********";"1376";2011;
989;"DESENVOLVIMENTO DO ENSINO DA PÓS-GRADUAÇÃO E DA PESQUISA CIE";"1375";2011;
990;"DESENVOLVIMENTO DA EDUCAÇÃO ESPECIAL";"1374";2011;
991;"***********";"1371";2011;
992;"***********";"1370";2011;
993;"IDENTIDADE E DIVERSIDADE CULTURAL- BRASIL PLURAL";"1355";2011;
994;"MODERNIZAÇÃO DA POLÍCIA FEDERAL";"1353";2011;
995;"EDUCAÇÃO DO CAMPO (PRONERA)";"1350";2011;
996;"***********";"1349";2011;
997;"QUALIDADE AMBIENTAL";"1346";2011;
998;"GESTÃO DA POLÍTICA AQÜÍCOLA E PESQUEIRA";"1344";2011;
999;"DESENVOLVIMENTO SUSTENTÁVEL DA AQÜICULTURA";"1343";2011;
1000;"DESENVOLVIMENTO SUSTENTÁVEL DA PESCA";"1342";2011;
1001;"BRASIL QUILOMBOLA";"1336";2011;
1002;"TRANSFERÊNCIA DE RENDA COM CONDICIONALIDADES - BOLSA FAMÍLIA";"1335";2011;
1003;"DESENVOLVIMENTO SUSTENTÁVEL DE TERRITÓRIOS RURAIS";"1334";2011;
1004;"AVALIACAO DO PLANO PLURIANUAL";"1333";2011;
1005;"CONSERVAÇÃO E RECUPERAÇÃO DOS BIOMAS BRASILEIROS";"1332";2011;
1006;"PROTECAO SOCIAL AO ADULTO EM SITUACAO DE VULNERABILIDADE";"1331";2011;
1007;"PRIMEIRO EMPREGO";"1329";2011;
1008;"HABITAÇÃO DE MERCADO";"1321";2011;
1009;"GESTAO DO TRABALHO NO SISTEMA UNICO DE SAUDE";"1318";2011;
1010;"PARTICIPACAO POPULAR E INTERSETORIALIDADE NA REFORMA SANITAR";"1314";2011;
1011;"PROMOÇÃO DA CAPACIDADE RESOLUTIVA E DA HUMANIZAÇÃO NA ATENÇÃ";"1312";2011;
1012;"EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA U";"1311";2011;
1013;"VIGILANCIA, PREVENCAO E CONTROLE DA MALARIA E DA DENGUE";"1308";2011;
1014;"CONTROLE DA TUBERCULOSE E ELIMINACAO DA HANSENIASE";"1307";2011;
1015;"VIGILANCIA, PREVENCAO E ATENCAO EM HIV/AIDS E OUTRAS DOENCAS";"1306";2011;
1016;"REVITALIZAÇÃO DE BACIAS HIDROGRÁFICAS EM SITUAÇÃO DE VULNERA";"1305";2011;
1017;"CONSERVACAO, USO RACIONAL E QUALIDADE DAS AGUAS";"1304";2011;
1018;"ATENCAO A SAUDE DA POPULACAO EM SITUACOES DE VIOLENCIAS E OU";"1303";2011;
1019;"INVESTIMENTO PARA HUMANIZACAO E AMPLIACAO DO ACESSO A ATENCA";"1300";2011;
1020;"DESCENTRALIZAÇÃO DOS SISTEMAS DE TRANSPORTE FERROVIÁRIO URBA";"1295";2011;
1021;"ASSISTÊNCIA FARMACÊUTICA E INSUMOS ESTRATÉGICOS";"1293";2011;
1022;"SEGURANÇA TRANSFUSIONAL E QUALIDADE DO SANGUE E HEMODERIVADO";"1291";2011;
1023;"VIGILÂNCIA E PREVENÇÃO DE RISCOS DECORRENTES DA PRODUÇÃO E D";"1289";2011;
1024;"SANEAMENTO RURAL";"1287";2011;
1025;"PROTECAO SOCIAL A PESSOA IDOSA";"1282";2011;
1026;"ANÁLISE E DIFUSÃO DA POLÍTICA EXTERNA BRASILEIRA";"1279";2011;
1027;"CULTURA E TRADICOES: MEMORIA VIVA";"1278";2011;
1028;"PROAMBIENTE";"1270";2011;
1029;"GESTÃO DA POLÍTICA ECONÔMICA";"1266";2011;
1030;"RELAÇÕES E NEGOCIAÇÕES DO BRASIL NO EXTERIOR E ATENDIMENTO C";"1264";2011;
1031;"RELACOES E NEGOCIACOES DO BRASIL NO AMBITO DOS ORGANISMOS IN";"1256";2011;
1032;"ESPORTES DE CRIACAO NACIONAL E DE IDENTIDADE CULTURAL";"1255";2011;
1033;"ESPORTE E LAZER DA CIDADE";"1250";2011;
1034;"RUMO AO PAN 2007";"1246";2011;
1035;"INCLUSÃO SOCIAL PELO ESPORTE";"1245";2011;
1036;"DESENVOLVIMENTO DA AGRICULTURA ORGANICA - PRO-ORGANICO";"1225";2011;
1037;"AQUICULTURA E PESCA DO BRASIL";"1224";2011;
1038;"ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA";"1220";2011;
1039;"DOACAO, CAPTACAO E TRANSPLANTE DE ORGAOS E TECIDOS";"1218";2011;
1040;"ATENCAO ESPECIALIZADA EM SAUDE";"1216";2011;
1041;"ALIMENTACAO SAUDAVEL";"1215";2011;
1042;"ATENÇÃO BÁSICA EM SAÚDE";"1214";2011;
1043;"PREVENCAO DE RISCOS E COMBATE AS EMERGENCIAS AMBIENTAIS";"1210";2011;
1044;"BANCO PARA TODOS";"1209";2011;
1045;"VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL EM SAUDE";"1203";2011;
1046;"CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO COMPLEXO DA SAÚDE";"1201";2011;
1047;"VIGILANCIA, PREVENCAO E CONTROLE DAS DOENCAS TRANSMITIDAS PO";"1187";2011;
1048;"PREVENCAO E CONTROLE DAS DOENCAS IMUNOPREVENIVEIS";"1186";2011;
1049;"REGULAÇÃO E FISCALIZAÇÃO DA SAÚDE SUPLEMENTAR";"1185";2011;
1050;"SEGURANÇA E SAÚDE NO TRABALHO";"1184";2011;
1051;"CORREICAO NO PODER EXECUTIVO FEDERAL";"1178";2011;
1052;"CONTROLE INTERNO, PREVENÇÃO E COMBATE À CORRUPÇÃO";"1173";2011;
1053;"FORTALECIMENTO DA GESTÃO ADMINISTRATIVA E FISCAL DOS MUNICÍP";"1172";2011;
1054;"FORTALECIMENTO DA ADMINISTRACAO FISCAL DOS ESTADOS - PNAFE";"1171";2011;
1055;"DESENVOLVIMENTO DO COOPERATIVISMO E DO ASSOCIATIVISMO RURAL";"1169";2011;
1056;"TURISMO SOCIAL NO BRASIL: UMA VIAGEM DE INCLUSÃO";"1166";2011;
1057;"PREVENÇÃO E COMBATE À LAVAGEM DE DINHEIRO";"1164";2011;
1058;"BRASIL: DESTINO TURÍSTICO INTERNACIONAL";"1163";2011;
1059;"PESQUISA E DESENVOLVIMENTO AGROPECUÁRIO E AGROINDUSTRIAL PAR";"1161";2011;
1060;"QUALIDADE DOS SERVIÇOS DE TELECOMUNICAÇÕES";"1157";2011;
1061;"PESQUISA E DESENVOLVIMENTO PARA A COMPETITIVIDADE E SUSTENTA";"1156";2011;
1062;"GESTAO DA POLITICA DE PROMOCAO DA IGUALDADE RACIAL";"1152";2011;
1063;"COMUNIDADES TRADICIONAIS";"1145";2011;
1064;"PROMOÇÃO DA ÉTICA PÚBLICA";"1143";2011;
1065;"ENGENHO DAS ARTES";"1142";2011;
1066;"CULTURA VIVA - ARTE, EDUCAÇÃO E CIDADANIA";"1141";2011;
1067;"CONSERVACAO E USO SUSTENTAVEL DE RECURSOS GENETICOS";"1140";2011;
1068;"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"1138";2011;
1069;"REABILITAÇÃO DE ÁREAS URBANAS CENTRAIS";"1137";2011;
1070;"FORTALECIMENTO DA GESTÃO URBANA";"1136";2011;
1071;"ECONOMIA SOLIDÁRIA EM DESENVOLVIMENTO";"1133";2011;
1072;"DEMOCRATIZAÇÃO DAS RELAÇÕES DE TRABALHO";"1132";2011;
1073;"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTA";"1128";2011;
1074;"SISTEMA ÚNICO DE SEGURANÇA PÚBLICA - SUSP";"1127";2011;
1075;"CIÊNCIA, TECNOLOGIA E INOVAÇÃO APLICADAS AOS RECURSOS NATURA";"1122";2011;
1076;"PAZ NO CAMPO";"1120";2011;
1077;"CRÉDITO FUNDIÁRIO";"1116";2011;
1078;"GEOLOGIA DO BRASIL";"1115";2011;
1079;"NACIONAL DE ATIVIDADES NUCLEARES";"1113";2011;
1080;"DIFUSAO E POPULARIZACAO DA CIENCIA";"1112";2011;
1081;"DESENVOLVIMENTO DA NANOCIENCIA E DA NANOTECNOLOGIA";"1110";2011;
1082;"MASSIFICAÇÃO DA CERTIFICAÇÃO DIGITAL ICP-BRASIL";"1109";2011;
1083;"PROBACIAS - CONSERVAÇÃO DE BACIAS HIDROGRÁFICAS";"1107";2011;
1084;"AGENDA 21";"1102";2011;
1085;"VER CINEMA, SER BRASIL";"1101";2011;
1086;"AVALIACAO DE POLITICAS SOCIAIS DO GOVERNO FEDERAL";"1096";2011;
1087;"ATENDIMENTO INTEGRAL A FAMILIA";"1093";2011;
1088;"TRANSFORMACAO DA GESTAO PUBLICA";"1089";2011;
1089;"FORTALECIMENTO DA CAPACIDADE DE GESTÃO PÚBLICA";"1088";2011;
1090;"IGUALDADE DE GENERO NAS RELACOES DE TRABALHO";"1087";2011;
1091;"PROMOÇÃO E DEFESA DOS DIREITOS DE PESSOAS COM DEFICIÊNCIA";"1086";2011;
1092;"MUDANCAS CLIMATICAS E MEIO AMBIENTE";"1084";2011;
1093;"REFORMA DO JUDICIÁRIO";"1083";2011;
1094;"COMBATE À DESERTIFICAÇÃO";"1080";2011;
1095;"EDUCAÇÃO PREVIDENCIÁRIA";"1079";2011;
1096;"NACIONAL DE ACESSIBILIDADE";"1078";2011;
1097;"DEMOCRATIZACAO DO ACESSO A INFORMACAO LEGISLATIVA";"1076";2011;
1098;"ESCOLA MODERNA";"1075";2011;
1099;"BRASIL UNIVERSITÁRIO";"1073";2011;
1100;"VALORIZACAO E FORMACAO DE PROFESSORES E TRABALHADORES DA EDU";"1072";2011;
1101;"DEMOCRATIZACAO DA GESTAO NOS SISTEMAS DE ENSINO";"1070";2011;
1102;"GESTÃO DA POLÍTICA DE GEOLOGIA, MINERAÇÃO E TRANSFORMAÇÃO MI";"1069";2011;
1103;"GESTÃO DA TRANSVERSALIDADE DE GÊNERO NAS POLÍTICAS PÚBLICAS";"1068";2011;
1104;"GESTÃO DA POLÍTICA DE EDUCAÇÃO";"1067";2011;
1105;"ESCOLA BASICA IDEAL";"1066";2011;
1106;"EDUCACAO NA PRIMEIRA INFANCIA";"1065";2011;
1107;"DESENVOLVIMENTO DA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA";"1062";2011;
1108;"BRASIL ESCOLARIZADO";"1061";2011;
1109;"BRASIL ALFABETIZADO E EDUCAÇÃO DE JOVENS E ADULTOS";"1060";2011;
1110;"RECENSEAMENTOS GERAIS";"1059";2011;
1111;"COMUNICAÇÕES, COMANDO, CONTROLE E INTELIGÊNCIA NAS FORÇAS AR";"1057";2011;
1112;"GESTÃO DE RECURSOS HUMANOS E DEMOCRATIZAÇÃO DAS RELAÇÕES DE";"1054";2011;
1113;"DEFESA DOS DIREITOS DIFUSOS";"1053";2011;
1114;"BANCO DE ALIMENTOS";"1051";2011;
1115;"ACESSO À ALIMENTAÇÃO";"1049";2011;
1116;"EDUCACAO PARA ALIMENTACAO SAUDAVEL";"1048";2011;
1117;"DESENVOLVIMENTO INTEGRADO E SUSTENTÁVEL DO SEMI-ÁRIDO - CONV";"1047";2011;
1118;"EFICIÊNCIA ENERGÉTICA";"1046";2011;
1119;"BRASIL COM TODO GÁS";"1045";2011;
1120;"ENERGIA ALTERNATIVA RENOVÁVEL";"1044";2011;
1121;"ENERGIA NOS SISTEMAS ISOLADOS";"1042";2011;
1122;"TRANSFERENCIA DA GESTAO DOS PERIMETROS PUBLICOS DE IRRIGACAO";"1038";2011;
1123;"EFICIENCIA NA AGRICULTURA IRRIGADA";"1037";2011;
1124;"INTEGRAÇÃO DE BACIAS HIDROGRÁFICAS";"1036";2011;
1125;"DEMOCRATIZAÇÃO DO ACESSO À INFORMAÇÃO JORNALÍSTICA, EDUCACIO";"1032";2011;
1126;"DEMOCRATIZAÇÃO DO ACESSO À INFORMAÇÃO ARQUIVÍSTICA GOVERNAME";"1030";2011;
1127;"RESPOSTA AOS DESASTRES E RECONSTRUÇÃO";"1029";2011;
1128;"DESENVOLVIMENTO DA REGIAO INTEGRADA DO DISTRITO FEDERAL E EN";"1028";2011;
1129;"PREVENÇÃO E PREPARAÇÃO PARA DESASTRES";"1027";2011;
1130;"PROMOÇÃO DA SUSTENTABILIDADE DE ESPAÇOS SUB-REGIONAIS - PROM";"1025";2011;
1131;"PROMOCAO E INSERCAO ECONOMICA DE SUB-REGIOES - PROMOVER";"1022";2011;
