3;146;129;"Contrapartida da operação de crédito";11052631.58;TRUE;2;4;11052631.58;FALSE;
4;180;254;"Contrapartida de Operaçãode Crédito junto ao BNDES.";1470418.00;TRUE;2;4;1470418.00;FALSE;
